"sector","occuptional  (SSYK 2012)","sex","level of education","2014","2015","2016","2017","2018"
"0 all sectors","421 Croupiers, debt collectors and related workers","women","post-secondary education, less than 3 years (ISCED97 4+5B)",..,..,..,..,24300
"0 all sectors","421 Croupiers, debt collectors and related workers","women","post-secondary education 3 years or more (ISCED97 5A)",..,23600,26600,26100,27000
"0 all sectors","421 Croupiers, debt collectors and related workers","women","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","421 Croupiers, debt collectors and related workers","women","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","422 Client information clerks","men","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","422 Client information clerks","men","primary and secondary education 9-10 years (ISCED97 2)",25100,23600,24800,25400,26000
"0 all sectors","422 Client information clerks","men","upper secondary education, 2 years or less (ISCED97 3C)",27900,28100,27500,28200,29500
"0 all sectors","422 Client information clerks","men","upper secondary education 3 years (ISCED97 3A)",25100,23800,24100,25100,26300
"0 all sectors","422 Client information clerks","men","post-secondary education, less than 3 years (ISCED97 4+5B)",25800,25100,25200,26000,27100
"0 all sectors","422 Client information clerks","men","post-secondary education 3 years or more (ISCED97 5A)",25900,25800,26500,27400,28600
"0 all sectors","422 Client information clerks","men","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","422 Client information clerks","men","no information about level of educational attainment",..,..,..,24900,..
"0 all sectors","422 Client information clerks","women","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","422 Client information clerks","women","primary and secondary education 9-10 years (ISCED97 2)",24500,23900,24500,25300,25900
"0 all sectors","422 Client information clerks","women","upper secondary education, 2 years or less (ISCED97 3C)",25500,25900,26100,27000,27600
"0 all sectors","422 Client information clerks","women","upper secondary education 3 years (ISCED97 3A)",23900,24000,24500,25600,25800
"0 all sectors","422 Client information clerks","women","post-secondary education, less than 3 years (ISCED97 4+5B)",24100,24400,25200,26000,26500
"0 all sectors","422 Client information clerks","women","post-secondary education 3 years or more (ISCED97 5A)",25300,25200,25500,26100,26800
"0 all sectors","422 Client information clerks","women","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","422 Client information clerks","women","no information about level of educational attainment",..,24700,27000,25100,26600
"0 all sectors","432 Stores and transport clerks","men","primary and secondary education less than 9 years (ISCED97 1)",26700,27200,28600,28000,26900
"0 all sectors","432 Stores and transport clerks","men","primary and secondary education 9-10 years (ISCED97 2)",27400,27500,28800,28600,28700
"0 all sectors","432 Stores and transport clerks","men","upper secondary education, 2 years or less (ISCED97 3C)",28000,28100,28900,29100,29700
"0 all sectors","432 Stores and transport clerks","men","upper secondary education 3 years (ISCED97 3A)",26700,27500,28600,28700,29200
"0 all sectors","432 Stores and transport clerks","men","post-secondary education, less than 3 years (ISCED97 4+5B)",27800,28400,29600,29800,29500
"0 all sectors","432 Stores and transport clerks","men","post-secondary education 3 years or more (ISCED97 5A)",28500,29800,30200,30200,30700
"0 all sectors","432 Stores and transport clerks","men","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","432 Stores and transport clerks","men","no information about level of educational attainment",29000,24400,27600,26600,27000
"0 all sectors","432 Stores and transport clerks","women","primary and secondary education less than 9 years (ISCED97 1)",24900,25200,24800,27400,26400
"0 all sectors","432 Stores and transport clerks","women","primary and secondary education 9-10 years (ISCED97 2)",25500,25300,26500,27400,27100
"0 all sectors","432 Stores and transport clerks","women","upper secondary education, 2 years or less (ISCED97 3C)",27300,26500,27700,28100,28600
"0 all sectors","432 Stores and transport clerks","women","upper secondary education 3 years (ISCED97 3A)",26200,26200,27300,27800,28000
"0 all sectors","432 Stores and transport clerks","women","post-secondary education, less than 3 years (ISCED97 4+5B)",26700,27500,28900,29000,29900
"0 all sectors","432 Stores and transport clerks","women","post-secondary education 3 years or more (ISCED97 5A)",27600,29300,29700,29800,30300
"0 all sectors","432 Stores and transport clerks","women","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","432 Stores and transport clerks","women","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","441 Library and filing clerks","men","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","441 Library and filing clerks","men","primary and secondary education 9-10 years (ISCED97 2)",..,..,..,..,..
"0 all sectors","441 Library and filing clerks","men","upper secondary education, 2 years or less (ISCED97 3C)",24500,24700,24600,24800,25900
"0 all sectors","441 Library and filing clerks","men","upper secondary education 3 years (ISCED97 3A)",22400,22200,23000,23700,24000
"0 all sectors","441 Library and filing clerks","men","post-secondary education, less than 3 years (ISCED97 4+5B)",24100,23200,24100,27400,25000
"0 all sectors","441 Library and filing clerks","men","post-secondary education 3 years or more (ISCED97 5A)",25400,24700,25500,25400,26100
"0 all sectors","441 Library and filing clerks","men","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","441 Library and filing clerks","men","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","441 Library and filing clerks","women","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","441 Library and filing clerks","women","primary and secondary education 9-10 years (ISCED97 2)",22500,23400,23900,23900,24300
"0 all sectors","441 Library and filing clerks","women","upper secondary education, 2 years or less (ISCED97 3C)",23700,24000,24500,25100,25600
"0 all sectors","441 Library and filing clerks","women","upper secondary education 3 years (ISCED97 3A)",23100,23800,24100,24600,25100
"0 all sectors","441 Library and filing clerks","women","post-secondary education, less than 3 years (ISCED97 4+5B)",23700,24300,24800,25400,26000
"0 all sectors","441 Library and filing clerks","women","post-secondary education 3 years or more (ISCED97 5A)",24000,24600,25100,25700,26400
"0 all sectors","441 Library and filing clerks","women","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","441 Library and filing clerks","women","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","442 Postmen and postal facility workers","men","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","442 Postmen and postal facility workers","men","primary and secondary education 9-10 years (ISCED97 2)",..,..,..,..,..
"0 all sectors","442 Postmen and postal facility workers","men","upper secondary education, 2 years or less (ISCED97 3C)",..,..,..,..,..
"0 all sectors","442 Postmen and postal facility workers","men","upper secondary education 3 years (ISCED97 3A)",..,..,..,..,..
"0 all sectors","442 Postmen and postal facility workers","men","post-secondary education, less than 3 years (ISCED97 4+5B)",..,..,..,..,..
"0 all sectors","442 Postmen and postal facility workers","men","post-secondary education 3 years or more (ISCED97 5A)",..,..,..,..,..
"0 all sectors","442 Postmen and postal facility workers","men","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","442 Postmen and postal facility workers","men","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","442 Postmen and postal facility workers","women","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","442 Postmen and postal facility workers","women","primary and secondary education 9-10 years (ISCED97 2)",..,..,..,..,..
"0 all sectors","442 Postmen and postal facility workers","women","upper secondary education, 2 years or less (ISCED97 3C)",..,..,..,..,..
"0 all sectors","442 Postmen and postal facility workers","women","upper secondary education 3 years (ISCED97 3A)",..,..,..,..,..
"0 all sectors","442 Postmen and postal facility workers","women","post-secondary education, less than 3 years (ISCED97 4+5B)",..,..,..,..,..
"0 all sectors","442 Postmen and postal facility workers","women","post-secondary education 3 years or more (ISCED97 5A)",..,..,..,..,..
"0 all sectors","442 Postmen and postal facility workers","women","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","442 Postmen and postal facility workers","women","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","443 Elected representatives","men","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
