"region","sector","occuptional  (SSYK 2012)","sex","2014","2015","2016","2017","2018","2019","2020"
"SE31 North-Central Sweden","0 all sectors","172 Restaurant managers","men",..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","172 Restaurant managers","women",..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","173 Retail and wholesale trade managers","men",150,190,..,..,150,190,..
"SE31 North-Central Sweden","0 all sectors","173 Retail and wholesale trade managers","women",..,120,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","174 Sports, leisure and wellness managers","men",..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","174 Sports, leisure and wellness managers","women",..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","179 Other services managers not elsewhere classified","men",..,280,310,230,240,270,280
"SE31 North-Central Sweden","0 all sectors","179 Other services managers not elsewhere classified","women",110,130,..,110,120,110,..
"SE31 North-Central Sweden","0 all sectors","211 Physicists and chemists","men",..,170,170,..,..,120,110
"SE31 North-Central Sweden","0 all sectors","211 Physicists and chemists","women",..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","212 Mathematicians, actuaries and statisticians","men",..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","212 Mathematicians, actuaries and statisticians","women",..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","213 Biologists, pharmacologists and specialists in agriculture and forestry","men",270,280,360,380,420,510,..
"SE31 North-Central Sweden","0 all sectors","213 Biologists, pharmacologists and specialists in agriculture and forestry","women",..,..,..,..,120,120,140
"SE31 North-Central Sweden","0 all sectors","214 Engineering professionals","men",3500,4600,3900,3200,3500,3700,4200
"SE31 North-Central Sweden","0 all sectors","214 Engineering professionals","women",650,890,1000,740,820,860,900
"SE31 North-Central Sweden","0 all sectors","216 Architects and surveyors","men",..,..,..,..,..,180,210
"SE31 North-Central Sweden","0 all sectors","216 Architects and surveyors","women",160,200,190,180,190,240,270
"SE31 North-Central Sweden","0 all sectors","217 Designers","men",..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","217 Designers","women",..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","218 Specialists within environmental and health protection","men",190,260,310,280,..,..,310
"SE31 North-Central Sweden","0 all sectors","218 Specialists within environmental and health protection","women",330,290,460,420,..,410,410
"SE31 North-Central Sweden","0 all sectors","221 Medical doctors","men",1400,1600,1300,1400,1700,1600,1600
"SE31 North-Central Sweden","0 all sectors","221 Medical doctors","women",1100,1200,1200,1300,1600,1300,1400
"SE31 North-Central Sweden","0 all sectors","222 Nursing professionals","men",810,800,840,840,870,880,880
"SE31 North-Central Sweden","0 all sectors","222 Nursing professionals","women",6700,6700,6500,6800,6600,6800,6600
"SE31 North-Central Sweden","0 all sectors","223 Nursing professionals (cont.)","men",130,110,100,110,..,..,120
"SE31 North-Central Sweden","0 all sectors","223 Nursing professionals (cont.)","women",1400,1300,1400,1500,1500,1400,1500
"SE31 North-Central Sweden","0 all sectors","224 Psychologists and psychotherapists","men",130,120,120,140,150,120,..
"SE31 North-Central Sweden","0 all sectors","224 Psychologists and psychotherapists","women",300,280,300,320,320,340,350
"SE31 North-Central Sweden","0 all sectors","225 Veterinarians","men",..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","225 Veterinarians","women",..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","226 Dentists","men",..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","226 Dentists","women",160,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","227 Naprapaths, physiotherapists, occupational therapists","men",210,..,..,..,210,230,220
"SE31 North-Central Sweden","0 all sectors","227 Naprapaths, physiotherapists, occupational therapists","women",1200,1200,1200,1200,1200,1200,1200
"SE31 North-Central Sweden","0 all sectors","228 Specialists in health care not elsewhere classified","men",..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","228 Specialists in health care not elsewhere classified","women",420,430,..,..,..,470,460
"SE31 North-Central Sweden","0 all sectors","231 University and higher education teachers","men",810,820,830,830,820,850,840
"SE31 North-Central Sweden","0 all sectors","231 University and higher education teachers","women",870,890,900,910,960,950,980
"SE31 North-Central Sweden","0 all sectors","232 Vocational education teachers","men",590,520,550,570,610,580,580
"SE31 North-Central Sweden","0 all sectors","232 Vocational education teachers","women",420,370,420,..,420,440,450
"SE31 North-Central Sweden","0 all sectors","233 Secondary education teachers","men",1100,1100,1100,1200,1300,1200,1200
"SE31 North-Central Sweden","0 all sectors","233 Secondary education teachers","women",1400,1300,1400,1500,1600,1500,1500
"SE31 North-Central Sweden","0 all sectors","234 Primary- and pre-school teachers ","men",2700,2800,3100,3200,3000,3100,3000
"SE31 North-Central Sweden","0 all sectors","234 Primary- and pre-school teachers ","women",13500,13600,14000,14600,14400,14200,13500
"SE31 North-Central Sweden","0 all sectors","235 Teaching professionals not elsewhere classified","men",820,980,960,1100,940,940,960
"SE31 North-Central Sweden","0 all sectors","235 Teaching professionals not elsewhere classified","women",2100,2100,2400,2700,2400,2500,2500
"SE31 North-Central Sweden","0 all sectors","241 Accountants, financial analysts and fund managers","men",..,840,710,720,680,680,840
"SE31 North-Central Sweden","0 all sectors","241 Accountants, financial analysts and fund managers","women",1400,1200,1300,1100,1300,1600,1900
"SE31 North-Central Sweden","0 all sectors","242 Organisation analysts, policy administrators and human resource specialists","men",2200,2300,2100,2000,2500,2600,2200
"SE31 North-Central Sweden","0 all sectors","242 Organisation analysts, policy administrators and human resource specialists","women",3600,4000,4200,4500,4700,4400,4400
"SE31 North-Central Sweden","0 all sectors","243 Marketing and public relations professionals","men",330,..,..,..,380,590,480
"SE31 North-Central Sweden","0 all sectors","243 Marketing and public relations professionals","women",720,710,860,860,750,830,790
"SE31 North-Central Sweden","0 all sectors","251 ICT architects, systems analysts and test managers","men",2800,3000,3600,3200,3700,3500,3100
"SE31 North-Central Sweden","0 all sectors","251 ICT architects, systems analysts and test managers","women",880,1000,950,810,980,1100,980
"SE31 North-Central Sweden","0 all sectors","261 Legal professionals","men",270,..,..,270,280,260,..
"SE31 North-Central Sweden","0 all sectors","261 Legal professionals","women",..,..,..,..,..,380,..
"SE31 North-Central Sweden","0 all sectors","262 Museum curators and librarians and related professionals","men",120,130,150,160,150,150,130
"SE31 North-Central Sweden","0 all sectors","262 Museum curators and librarians and related professionals","women",410,390,490,420,420,430,400
"SE31 North-Central Sweden","0 all sectors","264 Authors, journalists and linguists","men",250,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","264 Authors, journalists and linguists","women",..,..,..,220,..,..,..
"SE31 North-Central Sweden","0 all sectors","265 Creative and performing artists","men",110,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","265 Creative and performing artists","women",..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","266 Social work and counselling professionals","men",360,400,450,..,600,560,560
"SE31 North-Central Sweden","0 all sectors","266 Social work and counselling professionals","women",2300,2500,2700,2800,3200,3500,3500
"SE31 North-Central Sweden","0 all sectors","267 Religious professionals and deacons","men",110,120,120,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","267 Religious professionals and deacons","women",180,180,180,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","311 Physical and engineering science technicians","men",5500,5800,6000,5800,5700,6000,6800
"SE31 North-Central Sweden","0 all sectors","311 Physical and engineering science technicians","women",1200,1200,1400,1400,1300,1200,1400
"SE31 North-Central Sweden","0 all sectors","312 Construction and manufacturing supervisors","men",..,1200,1200,..,..,1700,..
"SE31 North-Central Sweden","0 all sectors","312 Construction and manufacturing supervisors","women",..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","315 Ship and aircraft controllers and technicians","men",..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","315 Ship and aircraft controllers and technicians","women",..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","321 Medical and pharmaceutical technicians","men",450,540,480,490,520,..,..
"SE31 North-Central Sweden","0 all sectors","321 Medical and pharmaceutical technicians","women",1100,1200,1000,930,980,1100,960
"SE31 North-Central Sweden","0 all sectors","323 Complementary medicine therapists and associate professionals","men",..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","323 Complementary medicine therapists and associate professionals","women",..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","324 Veterinary assistants","men",..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","324 Veterinary assistants","women",..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","325 Dental hygienists","men",..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","325 Dental hygienists","women",330,..,..,..,..,380,..
"SE31 North-Central Sweden","0 all sectors","331 Financial and accounting associate professionals","men",910,..,..,980,750,..,720
"SE31 North-Central Sweden","0 all sectors","331 Financial and accounting associate professionals","women",2100,2300,2400,..,2600,..,..
"SE31 North-Central Sweden","0 all sectors","332 Insurance advisers, sales and purchasing agents","men",3700,4000,4800,4900,5100,4800,6200
"SE31 North-Central Sweden","0 all sectors","332 Insurance advisers, sales and purchasing agents","women",1600,1800,1700,1600,2300,2100,2100
"SE31 North-Central Sweden","0 all sectors","333 Business services agents","men",760,1300,1200,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","333 Business services agents","women",1100,1300,1400,1700,..,1500,..
"SE31 North-Central Sweden","0 all sectors","334 Administrative and specialized secretaries","men",..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","334 Administrative and specialized secretaries","women",220,..,..,..,780,730,610
"SE31 North-Central Sweden","0 all sectors","335 Tax and related government associate professionals","men",1000,1200,910,930,1000,910,1200
"SE31 North-Central Sweden","0 all sectors","335 Tax and related government associate professionals","women",2100,2200,1800,1800,1700,1800,2000
"SE31 North-Central Sweden","0 all sectors","336 Police officers ","men",740,730,680,680,670,670,710
"SE31 North-Central Sweden","0 all sectors","336 Police officers ","women",340,330,320,320,320,330,360
"SE31 North-Central Sweden","0 all sectors","341 Social work and religious associate professionals","men",..,..,920,760,..,..,..
"SE31 North-Central Sweden","0 all sectors","341 Social work and religious associate professionals","women",..,..,1300,1000,..,1000,830
"SE31 North-Central Sweden","0 all sectors","342 Athletes, fitness instructors and recreational workers","men",..,..,..,..,850,..,..
"SE31 North-Central Sweden","0 all sectors","342 Athletes, fitness instructors and recreational workers","women",1000,..,..,..,1500,..,..
"SE31 North-Central Sweden","0 all sectors","343 Photographers, interior decorators and entertainers","men",..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","343 Photographers, interior decorators and entertainers","women",..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","344 Driving instructors and other instructors","men",..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","344 Driving instructors and other instructors","women",..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","345 Culinary associate professionals","men",..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","345 Culinary associate professionals","women",..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","351 ICT operations and user support technicians","men",1500,1600,1800,1800,1800,..,..
"SE31 North-Central Sweden","0 all sectors","351 ICT operations and user support technicians","women",290,300,300,..,..,260,..
"SE31 North-Central Sweden","0 all sectors","352 Broadcasting and audio-visual technicians","men",..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","352 Broadcasting and audio-visual technicians","women",..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","411 Office assistants and other secretaries","men",1500,1600,1800,1800,1300,1400,1400
"SE31 North-Central Sweden","0 all sectors","411 Office assistants and other secretaries","women",9300,11000,10000,10500,9600,9500,9500
"SE31 North-Central Sweden","0 all sectors","421 Croupiers, debt collectors and related workers","men",..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","421 Croupiers, debt collectors and related workers","women",..,..,..,..,..,..,..
