"region","sector","occuptional  (SSYK 2012)","sex","2014","2015","2016","2017","2018"
"SE23 West Sweden","4-5 private sector","265 Creative and performing artists","women",32300,32100,33100,33800,32800
"SE23 West Sweden","4-5 private sector","266 Social work and counselling professionals","men",..,..,..,..,..
"SE23 West Sweden","4-5 private sector","266 Social work and counselling professionals","women",30900,30500,30100,31200,35800
"SE23 West Sweden","4-5 private sector","267 Religious professionals and deacons","men",36200,37400,38300,..,..
"SE23 West Sweden","4-5 private sector","267 Religious professionals and deacons","women",33100,34500,35400,36000,38100
"SE23 West Sweden","4-5 private sector","311 Physical and engineering science technicians","men",36600,36300,38200,38700,40200
"SE23 West Sweden","4-5 private sector","311 Physical and engineering science technicians","women",34500,34700,36300,37900,36500
"SE23 West Sweden","4-5 private sector","312 Construction and manufacturing supervisors","men",36400,37900,38100,39500,39000
"SE23 West Sweden","4-5 private sector","312 Construction and manufacturing supervisors","women",30200,34100,33900,35200,36800
"SE23 West Sweden","4-5 private sector","315 Ship and aircraft controllers and technicians","men",46200,..,52400,48900,49200
"SE23 West Sweden","4-5 private sector","315 Ship and aircraft controllers and technicians","women",..,..,..,..,..
"SE23 West Sweden","4-5 private sector","321 Medical and pharmaceutical technicians","men",37500,33500,38400,39600,40100
"SE23 West Sweden","4-5 private sector","321 Medical and pharmaceutical technicians","women",33600,34300,35700,36500,36200
"SE23 West Sweden","4-5 private sector","323 Complementary medicine therapists and associate professionals","men",..,..,..,..,..
"SE23 West Sweden","4-5 private sector","323 Complementary medicine therapists and associate professionals","women",..,..,..,..,..
"SE23 West Sweden","4-5 private sector","324 Veterinary assistants","men",..,..,..,..,..
"SE23 West Sweden","4-5 private sector","324 Veterinary assistants","women",25700,25900,26200,28300,28400
"SE23 West Sweden","4-5 private sector","325 Dental hygienists","men",..,..,..,..,..
"SE23 West Sweden","4-5 private sector","325 Dental hygienists","women",30000,31800,33200,32100,34300
"SE23 West Sweden","4-5 private sector","331 Financial and accounting associate professionals","men",37900,37700,38000,37900,37200
"SE23 West Sweden","4-5 private sector","331 Financial and accounting associate professionals","women",32900,32500,33600,35100,35800
"SE23 West Sweden","4-5 private sector","332 Insurance advisers, sales and purchasing agents","men",39400,39100,40500,41600,43000
"SE23 West Sweden","4-5 private sector","332 Insurance advisers, sales and purchasing agents","women",34200,34900,35900,36000,36400
"SE23 West Sweden","4-5 private sector","333 Business services agents","men",33600,38900,38200,39400,42400
"SE23 West Sweden","4-5 private sector","333 Business services agents","women",31700,32900,32600,33300,36300
"SE23 West Sweden","4-5 private sector","334 Administrative and specialized secretaries","men",34200,34800,35400,37200,37000
"SE23 West Sweden","4-5 private sector","334 Administrative and specialized secretaries","women",30000,31800,33900,35600,35700
"SE23 West Sweden","4-5 private sector","335 Tax and related government associate professionals","men",37100,38200,36000,37300,40200
"SE23 West Sweden","4-5 private sector","335 Tax and related government associate professionals","women",34200,38000,37100,41100,39700
"SE23 West Sweden","4-5 private sector","336 Police officers ","men",..,..,..,..,..
"SE23 West Sweden","4-5 private sector","336 Police officers ","women",..,..,..,..,..
"SE23 West Sweden","4-5 private sector","341 Social work and religious associate professionals","men",28200,27400,..,30200,29900
"SE23 West Sweden","4-5 private sector","341 Social work and religious associate professionals","women",28200,28400,27200,28100,29900
"SE23 West Sweden","4-5 private sector","342 Athletes, fitness instructors and recreational workers","men",27900,29300,31500,28400,..
"SE23 West Sweden","4-5 private sector","342 Athletes, fitness instructors and recreational workers","women",27500,26700,27800,27400,..
"SE23 West Sweden","4-5 private sector","343 Photographers, interior decorators and entertainers","men",29900,30100,30000,31700,31400
"SE23 West Sweden","4-5 private sector","343 Photographers, interior decorators and entertainers","women",30000,30300,28100,30700,35200
"SE23 West Sweden","4-5 private sector","344 Driving instructors and other instructors","men",26100,32900,33300,33000,38100
"SE23 West Sweden","4-5 private sector","344 Driving instructors and other instructors","women",28400,31200,..,32800,..
"SE23 West Sweden","4-5 private sector","345 Culinary associate professionals","men",..,..,..,..,..
"SE23 West Sweden","4-5 private sector","345 Culinary associate professionals","women",24600,26000,26200,..,..
"SE23 West Sweden","4-5 private sector","351 ICT operations and user support technicians","men",34800,34200,33700,36600,37000
"SE23 West Sweden","4-5 private sector","351 ICT operations and user support technicians","women",32500,33100,31500,31700,33300
"SE23 West Sweden","4-5 private sector","352 Broadcasting and audio-visual technicians","men",30300,28100,31500,30400,32100
"SE23 West Sweden","4-5 private sector","352 Broadcasting and audio-visual technicians","women",..,..,..,..,..
"SE23 West Sweden","4-5 private sector","411 Office assistants and other secretaries","men",29500,30800,31100,29700,31500
"SE23 West Sweden","4-5 private sector","411 Office assistants and other secretaries","women",28500,29200,29000,29700,30800
"SE23 West Sweden","4-5 private sector","421 Croupiers, debt collectors and related workers","men",..,..,..,27300,24600
"SE23 West Sweden","4-5 private sector","421 Croupiers, debt collectors and related workers","women",..,..,24200,26600,23500
"SE23 West Sweden","4-5 private sector","422 Client information clerks","men",25600,23700,24400,25600,27900
"SE23 West Sweden","4-5 private sector","422 Client information clerks","women",24300,24100,24400,25400,26400
"SE23 West Sweden","4-5 private sector","432 Stores and transport clerks","men",27200,28200,29000,28700,29500
"SE23 West Sweden","4-5 private sector","432 Stores and transport clerks","women",26000,25600,27400,27700,28100
"SE23 West Sweden","4-5 private sector","441 Library and filing clerks","men",..,..,..,..,..
"SE23 West Sweden","4-5 private sector","441 Library and filing clerks","women",..,..,..,..,..
"SE23 West Sweden","4-5 private sector","442 Postmen and postal facility workers","men",..,..,..,..,..
"SE23 West Sweden","4-5 private sector","442 Postmen and postal facility workers","women",..,..,..,..,..
"SE23 West Sweden","4-5 private sector","443 Elected representatives","men",..,..,..,..,..
"SE23 West Sweden","4-5 private sector","443 Elected representatives","women",..,..,..,..,..
"SE23 West Sweden","4-5 private sector","511 Cabin crew, guides and related workers","men",27500,27800,29100,28600,30700
"SE23 West Sweden","4-5 private sector","511 Cabin crew, guides and related workers","women",28000,31800,28500,29700,30000
"SE23 West Sweden","4-5 private sector","512 Cooks and cold-buffet managers","men",23600,25300,24900,26200,26500
"SE23 West Sweden","4-5 private sector","512 Cooks and cold-buffet managers","women",22900,23100,22700,25100,26400
"SE23 West Sweden","4-5 private sector","513 Waiters and bartenders","men",24800,25200,25700,26600,25500
"SE23 West Sweden","4-5 private sector","513 Waiters and bartenders","women",23000,23800,23600,25100,25300
"SE23 West Sweden","4-5 private sector","514 Hairdressers, beauty and body therapists","men",..,..,..,..,..
"SE23 West Sweden","4-5 private sector","514 Hairdressers, beauty and body therapists","women",25900,25200,25200,25200,24800
"SE23 West Sweden","4-5 private sector","515 Building caretakers and related workers","men",26900,26700,27000,27900,28700
"SE23 West Sweden","4-5 private sector","515 Building caretakers and related workers","women",26100,26500,25200,26800,27900
"SE23 West Sweden","4-5 private sector","516 Other service related workers","men",..,27000,29100,32300,25500
"SE23 West Sweden","4-5 private sector","516 Other service related workers","women",..,23500,27000,29600,28400
"SE23 West Sweden","4-5 private sector","522 Shop staff","men",28200,28900,29700,30300,31500
"SE23 West Sweden","4-5 private sector","522 Shop staff","women",26200,26700,26900,28200,28500
"SE23 West Sweden","4-5 private sector","523 Cashiers and related clerks","men",24300,23500,24400,24100,26700
"SE23 West Sweden","4-5 private sector","523 Cashiers and related clerks","women",23800,21600,26600,27700,27900
"SE23 West Sweden","4-5 private sector","524 Event seller and telemarketers","men",26500,22800,25900,25000,24900
"SE23 West Sweden","4-5 private sector","524 Event seller and telemarketers","women",..,25500,23700,25500,26400
"SE23 West Sweden","4-5 private sector","531 Child care workers and teachers aides","men",..,..,21300,22200,..
"SE23 West Sweden","4-5 private sector","531 Child care workers and teachers aides","women",21800,22300,22000,23500,23800
"SE23 West Sweden","4-5 private sector","532 Personal care workers in health services","men",24400,25200,25700,27900,..
"SE23 West Sweden","4-5 private sector","532 Personal care workers in health services","women",24900,25300,26300,28000,27800
"SE23 West Sweden","4-5 private sector","533 Health care assistants","men",23500,23500,..,24500,25400
"SE23 West Sweden","4-5 private sector","533 Health care assistants","women",23800,23000,24100,24900,24000
"SE23 West Sweden","4-5 private sector","534 Attendants, personal assistants and related workers","men",24600,25700,25300,26700,27000
"SE23 West Sweden","4-5 private sector","534 Attendants, personal assistants and related workers","women",25700,26600,25300,26700,27100
"SE23 West Sweden","4-5 private sector","535 Dental nurses","men",..,..,..,..,..
"SE23 West Sweden","4-5 private sector","535 Dental nurses","women",26400,26600,27100,28500,28500
"SE23 West Sweden","4-5 private sector","541 Other surveillance and security workers","men",26600,27900,28200,30600,31100
"SE23 West Sweden","4-5 private sector","541 Other surveillance and security workers","women",25500,27000,26900,27500,27500
"SE23 West Sweden","4-5 private sector","611 Market gardeners and crop growers","men",25400,25900,26000,26700,25800
"SE23 West Sweden","4-5 private sector","611 Market gardeners and crop growers","women",..,24600,23600,23100,22800
"SE23 West Sweden","4-5 private sector","612 Animal breeders and keepers","men",..,..,..,..,..
"SE23 West Sweden","4-5 private sector","612 Animal breeders and keepers","women",..,18600,24600,22400,22800
"SE23 West Sweden","4-5 private sector","613 Mixed crop and animal breeders","men",..,..,..,..,..
"SE23 West Sweden","4-5 private sector","613 Mixed crop and animal breeders","women",..,..,..,..,..
"SE23 West Sweden","4-5 private sector","621 Forestry and related workers","men",..,..,..,..,..
"SE23 West Sweden","4-5 private sector","621 Forestry and related workers","women",..,..,..,..,..
"SE23 West Sweden","4-5 private sector","622 Aquaculture and fishery workers","men",..,..,..,..,..
"SE23 West Sweden","4-5 private sector","622 Aquaculture and fishery workers","women",..,..,..,..,..
"SE23 West Sweden","4-5 private sector","711 Carpenters, bricklayers and construction workers","men",29700,30200,30900,31900,32400
"SE23 West Sweden","4-5 private sector","711 Carpenters, bricklayers and construction workers","women",..,..,28500,..,..
"SE23 West Sweden","4-5 private sector","712 Roofers, floor layers, plumbers and pipefitters","men",31800,32300,31700,29900,32900
"SE23 West Sweden","4-5 private sector","712 Roofers, floor layers, plumbers and pipefitters","women",..,..,..,..,..
"SE23 West Sweden","4-5 private sector","713 Painters, Lacquerers, Chimney-sweepers and related trades workers","men",29200,27600,28900,29000,30200
"SE23 West Sweden","4-5 private sector","713 Painters, Lacquerers, Chimney-sweepers and related trades workers","women",..,..,..,..,..
