"sector","occuptional  (SSYK 2012)","sex","age","2014","2015","2016","2017","2018"
"0 all sectors","534 Attendants, personal assistants and related workers","women","18-24 years",23400,23800,24300,24900,25200
"0 all sectors","534 Attendants, personal assistants and related workers","women","25-34 years",24600,25100,25400,26100,26500
"0 all sectors","534 Attendants, personal assistants and related workers","women","35-44 years",25600,26200,26300,27200,27500
"0 all sectors","534 Attendants, personal assistants and related workers","women","45-54 years",26100,26600,27200,27900,28300
"0 all sectors","534 Attendants, personal assistants and related workers","women","55-64 years",26200,27000,27300,28200,28900
"0 all sectors","534 Attendants, personal assistants and related workers","women","65-66 years",26600,27100,27400,28400,28800
"0 all sectors","535 Dental nurses","men","18-24 years",..,..,..,..,..
"0 all sectors","535 Dental nurses","men","25-34 years",..,..,..,..,..
"0 all sectors","535 Dental nurses","men","35-44 years",..,..,..,..,..
"0 all sectors","535 Dental nurses","men","45-54 years",..,..,..,..,..
"0 all sectors","535 Dental nurses","men","55-64 years",..,..,..,..,..
"0 all sectors","535 Dental nurses","men","65-66 years",..,..,..,..,..
"0 all sectors","535 Dental nurses","women","18-24 years",..,20400,23700,25200,23100
"0 all sectors","535 Dental nurses","women","25-34 years",22400,22700,23200,23600,25000
"0 all sectors","535 Dental nurses","women","35-44 years",23800,24500,25100,25800,26000
"0 all sectors","535 Dental nurses","women","45-54 years",25500,26000,26800,27100,28300
"0 all sectors","535 Dental nurses","women","55-64 years",26800,26700,27600,28200,28900
"0 all sectors","535 Dental nurses","women","65-66 years",25600,26700,28000,28800,29800
"0 all sectors","541 Other surveillance and security workers","men","18-24 years",24800,24700,25600,27100,28000
"0 all sectors","541 Other surveillance and security workers","men","25-34 years",26700,27500,27900,28500,29200
"0 all sectors","541 Other surveillance and security workers","men","35-44 years",27600,29100,29900,29900,30800
"0 all sectors","541 Other surveillance and security workers","men","45-54 years",28300,29100,29900,30500,31400
"0 all sectors","541 Other surveillance and security workers","men","55-64 years",28400,28900,29600,30300,31000
"0 all sectors","541 Other surveillance and security workers","men","65-66 years",27200,27700,28000,30300,29500
"0 all sectors","541 Other surveillance and security workers","women","18-24 years",23400,24500,24800,25600,26500
"0 all sectors","541 Other surveillance and security workers","women","25-34 years",25200,25800,26400,26900,27800
"0 all sectors","541 Other surveillance and security workers","women","35-44 years",25700,26400,26900,27700,28400
"0 all sectors","541 Other surveillance and security workers","women","45-54 years",25900,26700,27300,27100,28100
"0 all sectors","541 Other surveillance and security workers","women","55-64 years",26300,26900,27200,28000,27800
"0 all sectors","541 Other surveillance and security workers","women","65-66 years",..,..,..,..,..
"0 all sectors","611 Market gardeners and crop growers","men","18-24 years",21900,22600,23400,22000,22200
"0 all sectors","611 Market gardeners and crop growers","men","25-34 years",24800,26200,24900,25100,26300
"0 all sectors","611 Market gardeners and crop growers","men","35-44 years",25600,26600,27400,27200,28000
"0 all sectors","611 Market gardeners and crop growers","men","45-54 years",24800,25400,25400,27300,27100
"0 all sectors","611 Market gardeners and crop growers","men","55-64 years",25200,24600,24500,26000,26700
"0 all sectors","611 Market gardeners and crop growers","men","65-66 years",24500,26900,23900,26700,26200
"0 all sectors","611 Market gardeners and crop growers","women","18-24 years",20400,22900,20900,21100,20900
"0 all sectors","611 Market gardeners and crop growers","women","25-34 years",23200,23600,22300,20900,..
"0 all sectors","611 Market gardeners and crop growers","women","35-44 years",26200,23900,25200,23800,26100
"0 all sectors","611 Market gardeners and crop growers","women","45-54 years",24300,24200,23500,24400,25300
"0 all sectors","611 Market gardeners and crop growers","women","55-64 years",24000,24900,24500,25700,24800
"0 all sectors","611 Market gardeners and crop growers","women","65-66 years",..,..,..,..,..
"0 all sectors","612 Animal breeders and keepers","men","18-24 years",..,..,..,..,..
"0 all sectors","612 Animal breeders and keepers","men","25-34 years",..,..,..,..,..
"0 all sectors","612 Animal breeders and keepers","men","35-44 years",..,..,..,..,..
"0 all sectors","612 Animal breeders and keepers","men","45-54 years",..,..,..,..,..
"0 all sectors","612 Animal breeders and keepers","men","55-64 years",..,..,..,..,..
"0 all sectors","612 Animal breeders and keepers","men","65-66 years",..,..,..,..,..
"0 all sectors","612 Animal breeders and keepers","women","18-24 years",19800,19100,20500,20500,21800
"0 all sectors","612 Animal breeders and keepers","women","25-34 years",23000,19600,23300,23000,22700
"0 all sectors","612 Animal breeders and keepers","women","35-44 years",23900,24900,25800,25800,25200
"0 all sectors","612 Animal breeders and keepers","women","45-54 years",21200,23100,23800,23000,24300
"0 all sectors","612 Animal breeders and keepers","women","55-64 years",24300,24100,23800,23600,23800
"0 all sectors","612 Animal breeders and keepers","women","65-66 years",..,..,..,..,..
"0 all sectors","613 Mixed crop and animal breeders","men","18-24 years",..,..,..,..,..
"0 all sectors","613 Mixed crop and animal breeders","men","25-34 years",..,..,..,..,..
"0 all sectors","613 Mixed crop and animal breeders","men","35-44 years",..,..,..,..,..
"0 all sectors","613 Mixed crop and animal breeders","men","45-54 years",..,..,..,..,..
"0 all sectors","613 Mixed crop and animal breeders","men","55-64 years",..,..,..,..,..
"0 all sectors","613 Mixed crop and animal breeders","men","65-66 years",..,..,..,..,..
"0 all sectors","613 Mixed crop and animal breeders","women","18-24 years",21600,..,..,..,..
"0 all sectors","613 Mixed crop and animal breeders","women","25-34 years",..,..,..,..,..
"0 all sectors","613 Mixed crop and animal breeders","women","35-44 years",..,..,..,..,..
"0 all sectors","613 Mixed crop and animal breeders","women","45-54 years",..,..,..,..,..
"0 all sectors","613 Mixed crop and animal breeders","women","55-64 years",..,..,..,..,..
"0 all sectors","613 Mixed crop and animal breeders","women","65-66 years",..,..,..,..,..
"0 all sectors","621 Forestry and related workers","men","18-24 years",..,..,..,..,..
"0 all sectors","621 Forestry and related workers","men","25-34 years",25300,24500,25100,24200,26700
"0 all sectors","621 Forestry and related workers","men","35-44 years",25100,26100,27100,24600,27900
"0 all sectors","621 Forestry and related workers","men","45-54 years",25300,25200,25200,27200,28700
"0 all sectors","621 Forestry and related workers","men","55-64 years",26100,25200,28500,29300,29500
"0 all sectors","621 Forestry and related workers","men","65-66 years",..,..,..,..,..
"0 all sectors","621 Forestry and related workers","women","18-24 years",..,..,..,..,..
"0 all sectors","621 Forestry and related workers","women","25-34 years",..,..,..,..,..
"0 all sectors","621 Forestry and related workers","women","35-44 years",..,..,..,..,..
"0 all sectors","621 Forestry and related workers","women","45-54 years",..,..,..,..,..
"0 all sectors","621 Forestry and related workers","women","55-64 years",..,..,..,..,..
"0 all sectors","621 Forestry and related workers","women","65-66 years",..,..,..,..,..
"0 all sectors","622 Aquaculture and fishery workers","men","18-24 years",..,..,..,..,..
"0 all sectors","622 Aquaculture and fishery workers","men","25-34 years",..,..,..,..,..
"0 all sectors","622 Aquaculture and fishery workers","men","35-44 years",..,..,..,..,..
"0 all sectors","622 Aquaculture and fishery workers","men","45-54 years",..,..,..,..,..
"0 all sectors","622 Aquaculture and fishery workers","men","55-64 years",..,..,..,..,..
"0 all sectors","622 Aquaculture and fishery workers","men","65-66 years",..,..,..,..,..
"0 all sectors","622 Aquaculture and fishery workers","women","18-24 years",..,..,..,..,..
"0 all sectors","622 Aquaculture and fishery workers","women","25-34 years",..,..,..,..,..
"0 all sectors","622 Aquaculture and fishery workers","women","35-44 years",..,..,..,..,..
"0 all sectors","622 Aquaculture and fishery workers","women","45-54 years",..,..,..,..,..
"0 all sectors","622 Aquaculture and fishery workers","women","55-64 years",..,..,..,..,..
"0 all sectors","622 Aquaculture and fishery workers","women","65-66 years",..,..,..,..,..
"0 all sectors","711 Carpenters, bricklayers and construction workers","men","18-24 years",26900,25900,27800,29100,29100
"0 all sectors","711 Carpenters, bricklayers and construction workers","men","25-34 years",29800,29900,30800,30700,32600
"0 all sectors","711 Carpenters, bricklayers and construction workers","men","35-44 years",30400,30800,31400,32000,32100
"0 all sectors","711 Carpenters, bricklayers and construction workers","men","45-54 years",30800,30900,31600,32300,33500
"0 all sectors","711 Carpenters, bricklayers and construction workers","men","55-64 years",30500,31600,32500,32600,33300
"0 all sectors","711 Carpenters, bricklayers and construction workers","men","65-66 years",31200,32000,32000,32900,35300
"0 all sectors","711 Carpenters, bricklayers and construction workers","women","18-24 years",..,..,26100,25700,24500
"0 all sectors","711 Carpenters, bricklayers and construction workers","women","25-34 years",27100,25400,27700,28300,29700
"0 all sectors","711 Carpenters, bricklayers and construction workers","women","35-44 years",..,..,29200,28700,28900
"0 all sectors","711 Carpenters, bricklayers and construction workers","women","45-54 years",28900,28600,32700,30100,27900
"0 all sectors","711 Carpenters, bricklayers and construction workers","women","55-64 years",..,..,..,..,..
"0 all sectors","711 Carpenters, bricklayers and construction workers","women","65-66 years",..,..,..,..,..
"0 all sectors","712 Roofers, floor layers, plumbers and pipefitters","men","18-24 years",25100,27100,25800,26400,30900
"0 all sectors","712 Roofers, floor layers, plumbers and pipefitters","men","25-34 years",28900,29600,31200,33100,32600
"0 all sectors","712 Roofers, floor layers, plumbers and pipefitters","men","35-44 years",31000,32000,33300,32900,34100
"0 all sectors","712 Roofers, floor layers, plumbers and pipefitters","men","45-54 years",32000,32000,30400,31500,32500
"0 all sectors","712 Roofers, floor layers, plumbers and pipefitters","men","55-64 years",30500,32000,33300,34100,34500
"0 all sectors","712 Roofers, floor layers, plumbers and pipefitters","men","65-66 years",..,..,..,..,..
"0 all sectors","712 Roofers, floor layers, plumbers and pipefitters","women","18-24 years",..,..,..,..,..
"0 all sectors","712 Roofers, floor layers, plumbers and pipefitters","women","25-34 years",..,..,..,..,..
"0 all sectors","712 Roofers, floor layers, plumbers and pipefitters","women","35-44 years",..,..,..,..,..
"0 all sectors","712 Roofers, floor layers, plumbers and pipefitters","women","45-54 years",..,..,..,..,..
"0 all sectors","712 Roofers, floor layers, plumbers and pipefitters","women","55-64 years",..,..,..,..,..
