"region","sector","occupational group (SSYK)","sex","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013"
"SE23 West Sweden","0 all sectors","831 Locomotive-engine drivers and related worker","women",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","832 Motor-vehicle drivers","men",18300,16300,15700,17800,17200,15000,14300,15900,19700,19500,22600
"SE23 West Sweden","0 all sectors","832 Motor-vehicle drivers","women",1400,1300,1300,1400,1200,1400,1000,..,1200,..,..
"SE23 West Sweden","0 all sectors","833 Agricultural and other mobile-plant operators","men",4400,4800,3800,3700,4200,2700,3700,4800,3600,..,..
"SE23 West Sweden","0 all sectors","833 Agricultural and other mobile-plant operators","women",150,200,160,180,250,270,..,350,330,330,300
"SE23 West Sweden","0 all sectors","834 Ships´ deck crews and related workers","men",180,..,210,230,150,..,..,130,..,..,..
"SE23 West Sweden","0 all sectors","834 Ships´ deck crews and related workers","women",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","911 Street vendors and market salespersons","men",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","911 Street vendors and market salespersons","women",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","912 Helpers and cleaners","men",..,2600,2200,..,..,2200,2800,2800,2900,2500,2600
"SE23 West Sweden","0 all sectors","912 Helpers and cleaners","women",12500,12400,13500,12600,13900,13300,13600,14600,14000,13500,14400
"SE23 West Sweden","0 all sectors","913 Helpers in restaurants","men",3600,2200,2200,2200,..,..,..,3200,..,..,..
"SE23 West Sweden","0 all sectors","913 Helpers in restaurants","women",13100,10100,10500,9500,8800,9700,9800,8600,10100,11900,10900
"SE23 West Sweden","0 all sectors","914 Doorkeepers, newspaper and package deliverers and related workers","men",1800,1600,1600,1600,1600,1400,1500,1600,..,1300,1500
"SE23 West Sweden","0 all sectors","914 Doorkeepers, newspaper and package deliverers and related workers","women",440,460,450,490,360,450,340,520,..,390,500
"SE23 West Sweden","0 all sectors","915 Garbage collectors and related labourers","men",1800,1400,1400,1500,1600,1600,..,..,1900,..,1800
"SE23 West Sweden","0 all sectors","915 Garbage collectors and related labourers","women",..,130,..,..,..,240,140,180,..,..,..
"SE23 West Sweden","0 all sectors","919 Other sales and services elementary occupations","men",2100,2100,3800,3600,3400,..,3300,3300,3200,3200,3800
"SE23 West Sweden","0 all sectors","919 Other sales and services elementary occupations","women",..,1300,2600,2300,2400,2500,2500,2400,2300,2500,2400
"SE23 West Sweden","0 all sectors","921 Agricultural, fishery and related labourers","men",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","921 Agricultural, fishery and related labourers","women",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","931 Mining and construction labourers","men",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","931 Mining and construction labourers","women",..,..,..,..,..,..,..,..,..,..,..
"SE23 West Sweden","0 all sectors","932 Manufacturing labourers","men",4100,6200,3500,3200,3100,4200,3300,3800,5100,3800,2500
"SE23 West Sweden","0 all sectors","932 Manufacturing labourers","women",3000,5100,2600,2200,..,2800,2200,1900,2500,..,1500
"SE23 West Sweden","0 all sectors","933 Transport labourers and freight handlers","men",2400,2200,2000,2300,2200,2000,1900,..,..,1500,..
"SE23 West Sweden","0 all sectors","933 Transport labourers and freight handlers","women",170,..,150,..,..,150,..,..,..,170,..
"SE31 North-Central Sweden","0 all sectors","011 Armed forces","men",420,410,330,..,..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","011 Armed forces","women",..,..,..,..,..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","111 Legislators and senior government officials","men",..,..,..,..,..,200,190,180,180,180,170
"SE31 North-Central Sweden","0 all sectors","111 Legislators and senior government officials","women",..,..,..,..,..,130,140,140,140,150,150
"SE31 North-Central Sweden","0 all sectors","112 Senior officials of special-interest organisations","men",..,..,..,..,..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","112 Senior officials of special-interest organisations","women",..,..,..,..,..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","121 Directors and chief executives","men",800,800,860,1000,850,620,740,480,440,..,..
"SE31 North-Central Sweden","0 all sectors","121 Directors and chief executives","women",..,..,..,..,..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","122 Production and operations managers","men",2500,2900,2900,2900,3100,3200,3300,3100,2900,3000,3200
"SE31 North-Central Sweden","0 all sectors","122 Production and operations managers","women",1400,1300,1300,1500,1800,2500,2500,2600,2900,3100,3000
"SE31 North-Central Sweden","0 all sectors","123 Other specialist managers","men",3000,2600,2900,2600,3100,2700,2600,2600,2700,2600,2700
"SE31 North-Central Sweden","0 all sectors","123 Other specialist managers","women",700,770,580,720,840,830,910,910,..,1000,1200
"SE31 North-Central Sweden","0 all sectors","124 Foreman","men",..,..,..,..,..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","124 Foreman","women",..,..,..,..,..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","131 Managers of small enterprises","men",2900,3400,3300,3700,3500,..,2800,..,2600,..,2000
"SE31 North-Central Sweden","0 all sectors","131 Managers of small enterprises","women",1300,1600,1300,1400,1500,850,..,880,940,770,980
"SE31 North-Central Sweden","0 all sectors","211 Physicists, chemists and related professionals","men",120,..,..,..,..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","211 Physicists, chemists and related professionals","women",..,..,..,..,..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","212 Mathematicians and statisticians","men",..,..,..,..,..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","212 Mathematicians and statisticians","women",..,..,..,..,..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","213 Computing professionals","men",2700,2800,3400,2700,3100,2600,3700,2800,2500,2600,3200
"SE31 North-Central Sweden","0 all sectors","213 Computing professionals","women",770,700,730,700,980,740,790,820,900,830,1000
"SE31 North-Central Sweden","0 all sectors","214 Architects, engineers and related professionals","men",2300,3100,3300,2800,2300,3200,3300,2800,2700,3400,3900
"SE31 North-Central Sweden","0 all sectors","214 Architects, engineers and related professionals","women",410,600,720,620,590,770,810,730,730,910,990
"SE31 North-Central Sweden","0 all sectors","221 Life science professionals","men",..,..,..,..,130,110,..,..,..,120,..
"SE31 North-Central Sweden","0 all sectors","221 Life science professionals","women",..,..,..,..,..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","222 Health professionals (except nursing)","men",1500,1700,1600,1600,1600,1500,1500,1600,1600,1600,1500
"SE31 North-Central Sweden","0 all sectors","222 Health professionals (except nursing)","women",1100,1100,1100,1400,1800,1400,1500,1500,1500,1600,1600
"SE31 North-Central Sweden","0 all sectors","223 Nursing and midwifery professionals","men",..,..,150,180,190,160,170,180,200,170,200
"SE31 North-Central Sweden","0 all sectors","223 Nursing and midwifery professionals","women",2500,2600,2500,2500,2600,2400,2400,2400,2500,2400,2400
"SE31 North-Central Sweden","0 all sectors","231 College, university and higher education teaching professionals","men",850,840,810,820,810,780,790,820,850,820,800
"SE31 North-Central Sweden","0 all sectors","231 College, university and higher education teaching professionals","women",700,690,670,690,720,710,760,850,870,860,860
"SE31 North-Central Sweden","0 all sectors","232 Secondary education teaching professionals","men",2800,3000,3100,3000,2900,3000,3000,2900,3200,2400,2300
"SE31 North-Central Sweden","0 all sectors","232 Secondary education teaching professionals","women",2700,2900,3000,2900,2900,3000,3000,3100,3200,2500,2600
"SE31 North-Central Sweden","0 all sectors","233 Primary education teaching professionals","men",2100,1900,1800,1700,1700,1500,1400,1400,1400,1600,1500
"SE31 North-Central Sweden","0 all sectors","233 Primary education teaching professionals","women",5800,5700,5600,5600,5500,5400,5300,5400,6400,6300,6000
"SE31 North-Central Sweden","0 all sectors","234 Special education teaching professionals","men",260,270,260,250,260,110,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","234 Special education teaching professionals","women",1000,1000,1000,1100,1100,520,460,440,430,400,420
"SE31 North-Central Sweden","0 all sectors","235 Other teaching professionals","men",220,280,230,230,250,470,..,420,..,480,490
"SE31 North-Central Sweden","0 all sectors","235 Other teaching professionals","women",540,480,490,520,580,1100,1300,1200,1100,1300,1400
"SE31 North-Central Sweden","0 all sectors","241 Business professionals","men",..,..,1700,1700,..,2300,1700,1800,1600,1800,1800
"SE31 North-Central Sweden","0 all sectors","241 Business professionals","women",..,..,2100,2500,..,..,2800,2900,2700,2800,2800
"SE31 North-Central Sweden","0 all sectors","242 Legal professionals","men",260,260,260,240,280,340,290,260,310,250,250
"SE31 North-Central Sweden","0 all sectors","242 Legal professionals","women",260,310,310,290,330,330,360,370,320,320,..
"SE31 North-Central Sweden","0 all sectors","243 Archivists, librarians and related information professionals","men",..,120,120,120,110,120,110,130,110,110,100
"SE31 North-Central Sweden","0 all sectors","243 Archivists, librarians and related information professionals","women",390,320,350,340,360,390,330,380,420,410,..
"SE31 North-Central Sweden","0 all sectors","244 Social science and linguistics professionals (except social work professionals)","men",..,..,100,..,..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","244 Social science and linguistics professionals (except social work professionals)","women",..,110,100,..,..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","245 Writers and creative or performing artists","men",700,710,810,880,1000,990,..,760,1100,..,850
"SE31 North-Central Sweden","0 all sectors","245 Writers and creative or performing artists","women",710,570,800,840,960,990,890,920,1000,1300,1100
"SE31 North-Central Sweden","0 all sectors","246 Religious professionals","men",200,210,210,210,180,180,180,190,180,150,150
"SE31 North-Central Sweden","0 all sectors","246 Religious professionals","women",100,100,110,110,110,..,120,110,110,130,130
"SE31 North-Central Sweden","0 all sectors","247 Public service administrative professionals","men",1500,1900,1900,1900,2000,1600,1400,1400,1400,1400,1400
"SE31 North-Central Sweden","0 all sectors","247 Public service administrative professionals","women",1900,2100,2200,2200,2400,2000,2000,2100,2100,2200,2300
"SE31 North-Central Sweden","0 all sectors","248 Administrative professionals of special-interest organisations","men",..,..,..,..,..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","248 Administrative professionals of special-interest organisations","women",..,..,..,..,..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","249 Psychologists, social work and related professionals","men",430,..,440,500,510,510,440,440,430,440,440
"SE31 North-Central Sweden","0 all sectors","249 Psychologists, social work and related professionals","women",1700,1700,1800,1900,2000,2100,2000,2000,2100,2200,2200
"SE31 North-Central Sweden","0 all sectors","311 Physical and engineering science technicians","men",9100,9400,8100,7200,8700,7700,7600,6900,6800,6600,7000
"SE31 North-Central Sweden","0 all sectors","311 Physical and engineering science technicians","women",1500,1500,1400,1400,1500,1400,1300,1200,1400,1200,1400
"SE31 North-Central Sweden","0 all sectors","312 Computer associate professionals","men",1400,..,1400,1300,1500,..,..,2500,1800,1500,1300
"SE31 North-Central Sweden","0 all sectors","312 Computer associate professionals","women",..,..,..,..,..,..,..,370,330,..,..
"SE31 North-Central Sweden","0 all sectors","313 Optical and electronic equipment operators","men",..,200,200,230,200,180,..,..,240,..,..
"SE31 North-Central Sweden","0 all sectors","313 Optical and electronic equipment operators","women",..,..,..,..,..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","314 Ship and aircraft controllers and technicians","men",..,..,..,..,..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","314 Ship and aircraft controllers and technicians","women",..,..,..,..,..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","315 Safety and quality inspectors","men",..,540,540,450,440,510,590,690,680,650,750
"SE31 North-Central Sweden","0 all sectors","315 Safety and quality inspectors","women",..,..,..,..,..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","321 Agronomy and forestry technicians","men",250,300,370,320,300,370,350,330,320,330,260
"SE31 North-Central Sweden","0 all sectors","321 Agronomy and forestry technicians","women",..,..,..,..,..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","322 Health associate professionals (except nursing)","men",340,310,..,..,520,390,380,420,430,490,410
"SE31 North-Central Sweden","0 all sectors","322 Health associate professionals (except nursing)","women",2300,1800,2000,2500,4500,2700,2400,2400,2500,2600,2400
"SE31 North-Central Sweden","0 all sectors","323 Nursing associate professionals","men",630,650,730,710,760,710,720,730,730,710,690
"SE31 North-Central Sweden","0 all sectors","323 Nursing associate professionals","women",5600,5500,6000,5700,5700,5400,5400,5400,5600,5700,5700
"SE31 North-Central Sweden","0 all sectors","324 Life science technicians","men",..,..,..,..,..,..,..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","324 Life science technicians","women",600,560,560,560,550,630,620,640,620,590,570
"SE31 North-Central Sweden","0 all sectors","331 Pre-primary education teaching associate professionals","men",610,630,620,610,590,510,510,550,550,620,630
"SE31 North-Central Sweden","0 all sectors","331 Pre-primary education teaching associate professionals","women",6200,6100,6200,6400,6500,6500,6500,6600,6600,7100,7100
"SE31 North-Central Sweden","0 all sectors","332 Other teaching associate professionals","men",..,..,..,..,..,..,..,140,..,..,..
"SE31 North-Central Sweden","0 all sectors","332 Other teaching associate professionals","women",..,..,..,..,..,..,..,120,140,130,140
"SE31 North-Central Sweden","0 all sectors","341 Finance and sales associate professionals","men",5300,6400,6800,6100,5800,6100,5500,5500,5400,5300,5400
