"region","sector","occuptional  (SSYK 2012)","sex","2014","2015","2016","2017","2018"
"SE31 North-Central Sweden","0 all sectors","226 Dentists","men",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","226 Dentists","women",160,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","227 Naprapaths, physiotherapists, occupational therapists","men",210,..,..,..,210
"SE31 North-Central Sweden","0 all sectors","227 Naprapaths, physiotherapists, occupational therapists","women",1200,1200,1200,1200,1200
"SE31 North-Central Sweden","0 all sectors","228 Specialists in health care not elsewhere classified","men",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","228 Specialists in health care not elsewhere classified","women",420,430,..,..,..
"SE31 North-Central Sweden","0 all sectors","231 University and higher education teachers","men",810,820,830,830,820
"SE31 North-Central Sweden","0 all sectors","231 University and higher education teachers","women",870,890,900,910,960
"SE31 North-Central Sweden","0 all sectors","232 Vocational education teachers","men",590,520,550,570,610
"SE31 North-Central Sweden","0 all sectors","232 Vocational education teachers","women",420,370,420,..,420
"SE31 North-Central Sweden","0 all sectors","233 Secondary education teachers","men",1100,1100,1100,1200,1300
"SE31 North-Central Sweden","0 all sectors","233 Secondary education teachers","women",1400,1300,1400,1500,1600
"SE31 North-Central Sweden","0 all sectors","234 Primary- and pre-school teachers ","men",2700,2800,3100,3200,3000
"SE31 North-Central Sweden","0 all sectors","234 Primary- and pre-school teachers ","women",13500,13600,14000,14600,14400
"SE31 North-Central Sweden","0 all sectors","235 Teaching professionals not elsewhere classified","men",820,980,960,1100,940
"SE31 North-Central Sweden","0 all sectors","235 Teaching professionals not elsewhere classified","women",2100,2100,2400,2700,2400
"SE31 North-Central Sweden","0 all sectors","241 Accountants, financial analysts and fund managers","men",..,840,710,720,680
"SE31 North-Central Sweden","0 all sectors","241 Accountants, financial analysts and fund managers","women",1400,1200,1300,1100,1300
"SE31 North-Central Sweden","0 all sectors","242 Organisation analysts, policy administrators and human resource specialists","men",2200,2300,2100,2000,2500
"SE31 North-Central Sweden","0 all sectors","242 Organisation analysts, policy administrators and human resource specialists","women",3600,4000,4200,4500,4700
"SE31 North-Central Sweden","0 all sectors","243 Marketing and public relations professionals","men",330,..,..,..,380
"SE31 North-Central Sweden","0 all sectors","243 Marketing and public relations professionals","women",720,710,860,860,750
"SE31 North-Central Sweden","0 all sectors","251 ICT architects, systems analysts and test managers","men",2800,3000,3600,3200,3700
"SE31 North-Central Sweden","0 all sectors","251 ICT architects, systems analysts and test managers","women",880,1000,950,810,980
"SE31 North-Central Sweden","0 all sectors","261 Legal professionals","men",270,..,..,270,280
"SE31 North-Central Sweden","0 all sectors","261 Legal professionals","women",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","262 Museum curators and librarians and related professionals","men",120,130,150,160,150
"SE31 North-Central Sweden","0 all sectors","262 Museum curators and librarians and related professionals","women",410,390,490,420,420
"SE31 North-Central Sweden","0 all sectors","264 Authors, journalists and linguists","men",250,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","264 Authors, journalists and linguists","women",..,..,..,220,..
"SE31 North-Central Sweden","0 all sectors","265 Creative and performing artists","men",110,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","265 Creative and performing artists","women",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","266 Social work and counselling professionals","men",360,400,450,..,600
"SE31 North-Central Sweden","0 all sectors","266 Social work and counselling professionals","women",2300,2500,2700,2800,3200
"SE31 North-Central Sweden","0 all sectors","267 Religious professionals and deacons","men",110,120,120,..,..
"SE31 North-Central Sweden","0 all sectors","267 Religious professionals and deacons","women",180,180,180,..,..
"SE31 North-Central Sweden","0 all sectors","311 Physical and engineering science technicians","men",5500,5800,6000,5800,5700
"SE31 North-Central Sweden","0 all sectors","311 Physical and engineering science technicians","women",1200,1200,1400,1400,1300
"SE31 North-Central Sweden","0 all sectors","312 Construction and manufacturing supervisors","men",..,1200,1200,..,..
"SE31 North-Central Sweden","0 all sectors","312 Construction and manufacturing supervisors","women",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","315 Ship and aircraft controllers and technicians","men",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","315 Ship and aircraft controllers and technicians","women",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","321 Medical and pharmaceutical technicians","men",450,540,480,490,520
"SE31 North-Central Sweden","0 all sectors","321 Medical and pharmaceutical technicians","women",1100,1200,1000,930,980
"SE31 North-Central Sweden","0 all sectors","323 Complementary medicine therapists and associate professionals","men",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","323 Complementary medicine therapists and associate professionals","women",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","324 Veterinary assistants","men",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","324 Veterinary assistants","women",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","325 Dental hygienists","men",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","325 Dental hygienists","women",330,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","331 Financial and accounting associate professionals","men",910,..,..,980,750
"SE31 North-Central Sweden","0 all sectors","331 Financial and accounting associate professionals","women",2100,2300,2400,..,2600
"SE31 North-Central Sweden","0 all sectors","332 Insurance advisers, sales and purchasing agents","men",3700,4000,4800,4900,5100
"SE31 North-Central Sweden","0 all sectors","332 Insurance advisers, sales and purchasing agents","women",1600,1800,1700,1600,2300
"SE31 North-Central Sweden","0 all sectors","333 Business services agents","men",760,1300,1200,..,..
"SE31 North-Central Sweden","0 all sectors","333 Business services agents","women",1100,1300,1400,1700,..
"SE31 North-Central Sweden","0 all sectors","334 Administrative and specialized secretaries","men",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","334 Administrative and specialized secretaries","women",220,..,..,..,780
"SE31 North-Central Sweden","0 all sectors","335 Tax and related government associate professionals","men",1000,1200,910,930,1000
"SE31 North-Central Sweden","0 all sectors","335 Tax and related government associate professionals","women",2100,2200,1800,1800,1700
"SE31 North-Central Sweden","0 all sectors","336 Police officers ","men",740,730,680,680,670
"SE31 North-Central Sweden","0 all sectors","336 Police officers ","women",340,330,320,320,320
"SE31 North-Central Sweden","0 all sectors","341 Social work and religious associate professionals","men",..,..,920,760,..
"SE31 North-Central Sweden","0 all sectors","341 Social work and religious associate professionals","women",..,..,1300,1000,..
"SE31 North-Central Sweden","0 all sectors","342 Athletes, fitness instructors and recreational workers","men",..,..,..,..,850
"SE31 North-Central Sweden","0 all sectors","342 Athletes, fitness instructors and recreational workers","women",1000,..,..,..,1500
"SE31 North-Central Sweden","0 all sectors","343 Photographers, interior decorators and entertainers","men",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","343 Photographers, interior decorators and entertainers","women",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","344 Driving instructors and other instructors","men",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","344 Driving instructors and other instructors","women",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","345 Culinary associate professionals","men",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","345 Culinary associate professionals","women",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","351 ICT operations and user support technicians","men",1500,1600,1800,1800,1800
"SE31 North-Central Sweden","0 all sectors","351 ICT operations and user support technicians","women",290,300,300,..,..
"SE31 North-Central Sweden","0 all sectors","352 Broadcasting and audio-visual technicians","men",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","352 Broadcasting and audio-visual technicians","women",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","411 Office assistants and other secretaries","men",1500,1600,1800,1800,1300
"SE31 North-Central Sweden","0 all sectors","411 Office assistants and other secretaries","women",9300,11000,10000,10500,9600
"SE31 North-Central Sweden","0 all sectors","421 Croupiers, debt collectors and related workers","men",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","421 Croupiers, debt collectors and related workers","women",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","422 Client information clerks","men",620,850,960,1100,1000
"SE31 North-Central Sweden","0 all sectors","422 Client information clerks","women",2000,..,3000,2600,2600
"SE31 North-Central Sweden","0 all sectors","432 Stores and transport clerks","men",3700,4100,3700,3300,4500
"SE31 North-Central Sweden","0 all sectors","432 Stores and transport clerks","women",810,..,1000,850,1300
"SE31 North-Central Sweden","0 all sectors","441 Library and filing clerks","men",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","441 Library and filing clerks","women",310,300,310,290,300
"SE31 North-Central Sweden","0 all sectors","442 Postmen and postal facility workers","men",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","442 Postmen and postal facility workers","women",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","443 Elected representatives","men",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","443 Elected representatives","women",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","511 Cabin crew, guides and related workers","men",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","511 Cabin crew, guides and related workers","women",..,..,..,160,110
"SE31 North-Central Sweden","0 all sectors","512 Cooks and cold-buffet managers","men",340,..,440,..,..
"SE31 North-Central Sweden","0 all sectors","512 Cooks and cold-buffet managers","women",1400,1500,..,1700,1600
"SE31 North-Central Sweden","0 all sectors","513 Waiters and bartenders","men",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","513 Waiters and bartenders","women",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","514 Hairdressers, beauty and body therapists","men",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","514 Hairdressers, beauty and body therapists","women",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","515 Building caretakers and related workers","men",3600,4100,3700,4500,3500
"SE31 North-Central Sweden","0 all sectors","515 Building caretakers and related workers","women",..,..,600,640,600
"SE31 North-Central Sweden","0 all sectors","516 Other service related workers","men",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","516 Other service related workers","women",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","522 Shop staff","men",..,5400,..,4400,5100
"SE31 North-Central Sweden","0 all sectors","522 Shop staff","women",..,..,9400,..,..
"SE31 North-Central Sweden","0 all sectors","523 Cashiers and related clerks","men",..,110,..,..,..
"SE31 North-Central Sweden","0 all sectors","523 Cashiers and related clerks","women",..,..,230,..,..
"SE31 North-Central Sweden","0 all sectors","524 Event seller and telemarketers","men",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","524 Event seller and telemarketers","women",..,..,..,..,..
"SE31 North-Central Sweden","0 all sectors","531 Child care workers and teachers aides","men",940,1100,1400,1500,1600
"SE31 North-Central Sweden","0 all sectors","531 Child care workers and teachers aides","women",5800,6000,6300,6500,6700
"SE31 North-Central Sweden","0 all sectors","532 Personal care workers in health services","men",1100,1200,1300,1400,1500
"SE31 North-Central Sweden","0 all sectors","532 Personal care workers in health services","women",16600,16700,17200,17400,16900
